"FileName","Precipitant Type","Precipitant","Precipitant Annotator","Precipitant Span Start","Precipitant Span End","Object Type","Object","Object Annotator","Metabolite Active Ingredient","Object Span Start","Object Span End","Modality","Interaction Phrase Type","Interaction Phrase","Interaction Phrase Annotator","Interaction Phrase Span Start","Interaction Phrase Span End"
"package-insert-section-151.txt","Active ingredient","Phenytoin ","consensus set annotator team",11,20,"Active ingredient","felbamate ","consensus set annotator team",,83,92,"Positive","Quantitative","causes an approximate doubling of the clearance ","consensus set annotator team",21,68
"package-insert-section-152.txt","Active ingredient","carbamazepine ","consensus set annotator team",142,155,"Drug product","Felbatol ","consensus set annotator team",,240,248,"Positive","Quantitative","40% decrease in the steady-state trough concentrations ","consensus set annotator team",182,236
"package-insert-section-152.txt","Active ingredient","Carbamazepine ","consensus set annotator team",15,28,"Drug product","Felbatol ","consensus set annotator team",,84,92,"Positive","Quantitative","causes an approximate 50% increase in the clearance ","consensus set annotator team",29,80
"package-insert-section-155.txt","Active ingredient","ritonavir ","consensus set annotator team",8627,8636,"Active ingredient","sildenafil ","consensus set annotator team",,8770,8780,"Positive","Quantitative","resulted in a 300% (4-fold) increase in sildenafil Cmax ","consensus set annotator team",8730,8785
"package-insert-section-155.txt","Active ingredient","Sildenafil ","consensus set annotator team",12437,12447,"Active ingredient","levonorgestrel ","consensus set annotator team",,12536,12550,"Negative","Qualitative","had no impact on the plasma levels ","consensus set annotator team",12448,12482
"package-insert-section-155.txt","Active ingredient","Sildenafil ","consensus set annotator team",12437,12447,"Active ingredient","ethinyl estradiol ","consensus set annotator team",,12507,12524,"Negative","Qualitative","had no impact on the plasma levels ","consensus set annotator team",12448,12482
"package-insert-section-155.txt","Active ingredient","magnesium hydroxide ","consensus set annotator team",12777,12796,"Active ingredient","sildenafil ","consensus set annotator team",,12855,12865,"Negative","Qualitative","did not affect the bioavailability ","consensus set annotator team",12817,12851
"package-insert-section-155.txt","Active ingredient","levonorgestrel ","consensus set annotator team",12362,12376,"Active ingredient","sildenafil ","consensus set annotator team",,12425,12435,"Negative","Qualitative","did not affect the pharmacokinetics ","consensus set annotator team",12386,12421
"package-insert-section-155.txt","Active ingredient","sildenafil ","consensus set annotator team",11970,11980,"Active ingredient","ritonavir ","consensus set annotator team",,12085,12094,"Negative","Qualitative","did not affect the steady-state pharmacokinetics ","consensus set annotator team",11990,12038
"package-insert-section-155.txt","Active ingredient","sildenafil ","consensus set annotator team",11970,11980,"Active ingredient","saquinavir ","consensus set annotator team",,12070,12080,"Negative","Qualitative","did not affect the steady-state pharmacokinetics ","consensus set annotator team",11990,12038
"package-insert-section-155.txt","Active ingredient","aluminum hydroxide ","consensus set annotator team",12797,12815,"Active ingredient","sildenafil ","consensus set annotator team",,12855,12865,"Negative","Qualitative","did not affect the bioavailability ","consensus set annotator team",12817,12851
"package-insert-section-155.txt","Active ingredient","sildenafil ","consensus set annotator team",12630,12640,"Active ingredient","atorvastatin ","consensus set annotator team",,12727,12739,"Negative","Qualitative","did not alter the pharmacokinetics of either sildenafil ","consensus set annotator team",12668,12723
"package-insert-section-155.txt","Active ingredient","atorvastatin ","consensus set annotator team",12655,12667,"Active ingredient","sildenafil ","consensus set annotator team",,12713,12723,"Negative","Qualitative","did not alter the pharmacokinetics of either sildenafil ","consensus set annotator team",12668,12723
"package-insert-section-155.txt","Active ingredient","ethinyl estradiol ","consensus set annotator team",12333,12350,"Active ingredient","sildenafil ","consensus set annotator team",,12425,12435,"Negative","Qualitative","did not affect the pharmacokinetics ","consensus set annotator team",12386,12421
"package-insert-section-155.txt","Active ingredient","sildenafil ","consensus set annotator team",10714,10724,"Active ingredient","bosentan ","consensus set annotator team",,11010,11018,"Positive","Quantitative","50% increase in AUC of bosentan ","consensus set annotator team",10987,11018
"package-insert-section-155.txt","Active ingredient","bosentan ","consensus set annotator team",10758,10766,"Active ingredient","sildenafil ","consensus set annotator team",,10938,10948,"Positive","Quantitative","55% decrease in sildenafil Cmax ","consensus set annotator team",10922,10953
"package-insert-section-155.txt","Active ingredient","bosentan ","consensus set annotator team",10758,10766,"Active ingredient","sildenafil ","consensus set annotator team",,10901,10911,"Positive","Quantitative","63% decrease of sildenafil AUC ","consensus set annotator team",10885,10915
"package-insert-section-155.txt","Active ingredient","epoprostenol ","consensus set annotator team",11364,11376,"Active ingredient","sildenafil ","consensus set annotator team",,11297,11307,"Positive","Quantitative","22% lower mean average steady state concentrations ","consensus set annotator team",11405,11455
"package-insert-section-155.txt","Active ingredient","saquinavir ","consensus set annotator team",10265,10275,"Active ingredient","sildenafil ","consensus set annotator team",,10394,10404,"Positive","Quantitative","resulted in a 140% increase in sildenafil Cmax and a 210% increase in sildenafil AUC ","consensus set annotator team",10363,10447
"package-insert-section-155.txt","Active ingredient","saquinavir ","consensus set annotator team",10265,10275,"Active ingredient","sildenafil ","consensus set annotator team",,10433,10443,"Positive","Quantitative","210% increase in sildenafil AUC ","consensus set annotator team",10416,10447
"package-insert-section-155.txt","Active ingredient","ritonavir ","consensus set annotator team",8627,8636,"Active ingredient","sildenafil ","consensus set annotator team",,8820,8830,"Positive","Quantitative","1000% (11-fold) increase in sildenafil plasma AUC ","consensus set annotator team",8792,8841
"package-insert-section-155.txt","Active ingredient","saquinavir ","consensus set annotator team",9146,9156,"Active ingredient","sildenafil ","consensus set annotator team",,9238,9248,"Positive","Qualitative","expected to increase sildenafil levels ","consensus set annotator team",9217,9255
"package-insert-section-155.txt","Active ingredient","erythromycin ","consensus set annotator team",10033,10045,"Active ingredient","sildenafil ","consensus set annotator team",,10136,10146,"Positive","Quantitative","182% increase in sildenafil systemic exposure (AUC ","consensus set annotator team",10119,10169
"package-insert-section-155.txt","Active ingredient","Cimetidine ","consensus set annotator team",9791,9801,"Active ingredient","sildenafil ","consensus set annotator team",,9873,9883,"Positive","Quantitative","caused a 56% increase in plasma sildenafil concentrations ","consensus set annotator team",9841,9898
"package-insert-section-156.txt","Active ingredient","irbesartan ","consensus set annotator team",160,170,"Active ingredient","aliskiren ","consensus set annotator team",,179,188,"Positive","Quantitative","reduced aliskiren Cmax up to 50 ","consensus set annotator team",171,202
"package-insert-section-156.txt","Active ingredient","itraconazole ","consensus set annotator team",940,952,"Active ingredient","aliskiren ","consensus set annotator team",,965,974,"Positive","Quantitative","resulted in approximately 5.8-fold increase in Cmax and 6.5-fold increase in AUC ","consensus set annotator team",975,1055
"package-insert-section-156.txt","Active ingredient","furosemide ","consensus set annotator team",1680,1690,"Active ingredient","aliskiren ","consensus set annotator team",,1833,1842,"Negative","Qualitative","did not result in clinically significant increases in aliskiren exposure ","consensus set annotator team",1779,1851
"package-insert-section-156.txt","Active ingredient","atenolol ","consensus set annotator team",1660,1668,"Active ingredient","aliskiren ","consensus set annotator team",,1833,1842,"Negative","Qualitative","did not result in clinically significant increases in aliskiren exposure ","consensus set annotator team",1779,1851
"package-insert-section-156.txt","Active ingredient","warfarin ","consensus set annotator team",1670,1678,"Active ingredient","aliskiren ","consensus set annotator team",,1833,1842,"Negative","Qualitative","did not result in clinically significant increases in aliskiren exposure ","consensus set annotator team",1779,1851
"package-insert-section-156.txt","Active ingredient","celecoxib ","consensus set annotator team",1701,1710,"Active ingredient","aliskiren ","consensus set annotator team",,1833,1842,"Negative","Qualitative","did not result in clinically significant increases in aliskiren exposure ","consensus set annotator team",1779,1851
