DrugDDI.d0.s0.e0	DrugDDI.d0.s0.e1	0
DrugDDI.d43.s5.e0	DrugDDI.d43.s5.e12	0
DrugDDI.d43.s5.e0	DrugDDI.d43.s5.e13	0
DrugDDI.d43.s5.e0	DrugDDI.d43.s5.e14	0
DrugDDI.d43.s5.e0	DrugDDI.d43.s5.e15	0
DrugDDI.d43.s5.e0	DrugDDI.d43.s5.e16	0
DrugDDI.d43.s5.e1	DrugDDI.d43.s5.e2	0
DrugDDI.d43.s5.e1	DrugDDI.d43.s5.e3	0
DrugDDI.d43.s5.e1	DrugDDI.d43.s5.e4	0
DrugDDI.d43.s5.e1	DrugDDI.d43.s5.e5	0
DrugDDI.d43.s5.e1	DrugDDI.d43.s5.e6	0
DrugDDI.d43.s5.e1	DrugDDI.d43.s5.e7	0
DrugDDI.d43.s5.e1	DrugDDI.d43.s5.e8	0
DrugDDI.d43.s5.e1	DrugDDI.d43.s5.e9	0
DrugDDI.d43.s5.e1	DrugDDI.d43.s5.e10	0
DrugDDI.d43.s5.e1	DrugDDI.d43.s5.e11	0
DrugDDI.d43.s5.e1	DrugDDI.d43.s5.e12	0
DrugDDI.d43.s5.e1	DrugDDI.d43.s5.e13	0
DrugDDI.d43.s5.e1	DrugDDI.d43.s5.e14	0
DrugDDI.d43.s5.e1	DrugDDI.d43.s5.e15	0
DrugDDI.d43.s5.e1	DrugDDI.d43.s5.e16	0
DrugDDI.d43.s5.e2	DrugDDI.d43.s5.e3	0
DrugDDI.d43.s5.e2	DrugDDI.d43.s5.e4	1
DrugDDI.d43.s5.e2	DrugDDI.d43.s5.e5	1
DrugDDI.d43.s5.e2	DrugDDI.d43.s5.e6	1
DrugDDI.d43.s5.e2	DrugDDI.d43.s5.e7	1
DrugDDI.d43.s5.e2	DrugDDI.d43.s5.e8	1
DrugDDI.d43.s5.e2	DrugDDI.d43.s5.e9	1
DrugDDI.d43.s5.e2	DrugDDI.d43.s5.e10	1
DrugDDI.d43.s5.e2	DrugDDI.d43.s5.e11	1
DrugDDI.d43.s5.e2	DrugDDI.d43.s5.e12	1
DrugDDI.d43.s5.e2	DrugDDI.d43.s5.e13	1
DrugDDI.d43.s5.e2	DrugDDI.d43.s5.e14	1
DrugDDI.d43.s5.e2	DrugDDI.d43.s5.e15	1
DrugDDI.d43.s5.e2	DrugDDI.d43.s5.e16	1
DrugDDI.d43.s5.e3	DrugDDI.d43.s5.e4	0
DrugDDI.d43.s5.e3	DrugDDI.d43.s5.e5	0
DrugDDI.d43.s5.e3	DrugDDI.d43.s5.e6	0
DrugDDI.d43.s5.e3	DrugDDI.d43.s5.e7	0
DrugDDI.d43.s5.e3	DrugDDI.d43.s5.e8	0
DrugDDI.d43.s5.e3	DrugDDI.d43.s5.e9	0
DrugDDI.d43.s5.e3	DrugDDI.d43.s5.e10	0
DrugDDI.d43.s5.e3	DrugDDI.d43.s5.e11	0
DrugDDI.d43.s5.e3	DrugDDI.d43.s5.e12	0
DrugDDI.d43.s5.e3	DrugDDI.d43.s5.e13	0
DrugDDI.d43.s5.e3	DrugDDI.d43.s5.e14	0
DrugDDI.d43.s5.e3	DrugDDI.d43.s5.e15	0
DrugDDI.d43.s5.e3	DrugDDI.d43.s5.e16	0
DrugDDI.d43.s5.e4	DrugDDI.d43.s5.e5	0
DrugDDI.d43.s5.e4	DrugDDI.d43.s5.e6	0
DrugDDI.d43.s5.e4	DrugDDI.d43.s5.e7	0
DrugDDI.d43.s5.e4	DrugDDI.d43.s5.e8	0
DrugDDI.d43.s5.e4	DrugDDI.d43.s5.e9	0
DrugDDI.d43.s5.e4	DrugDDI.d43.s5.e10	0
DrugDDI.d43.s5.e4	DrugDDI.d43.s5.e11	0
DrugDDI.d43.s5.e4	DrugDDI.d43.s5.e12	0
DrugDDI.d43.s5.e4	DrugDDI.d43.s5.e13	0
DrugDDI.d43.s5.e4	DrugDDI.d43.s5.e14	0
DrugDDI.d43.s5.e4	DrugDDI.d43.s5.e15	0
DrugDDI.d43.s5.e4	DrugDDI.d43.s5.e16	0
DrugDDI.d43.s5.e5	DrugDDI.d43.s5.e6	0
DrugDDI.d43.s5.e5	DrugDDI.d43.s5.e7	0
DrugDDI.d43.s5.e5	DrugDDI.d43.s5.e8	0
DrugDDI.d43.s5.e5	DrugDDI.d43.s5.e9	0
DrugDDI.d43.s5.e5	DrugDDI.d43.s5.e10	0
DrugDDI.d43.s5.e5	DrugDDI.d43.s5.e11	0
DrugDDI.d43.s5.e5	DrugDDI.d43.s5.e12	0
DrugDDI.d43.s5.e5	DrugDDI.d43.s5.e13	0
DrugDDI.d43.s5.e5	DrugDDI.d43.s5.e14	0
DrugDDI.d43.s5.e5	DrugDDI.d43.s5.e15	0
DrugDDI.d43.s5.e5	DrugDDI.d43.s5.e16	0
DrugDDI.d43.s5.e6	DrugDDI.d43.s5.e7	0
DrugDDI.d43.s5.e6	DrugDDI.d43.s5.e8	0
DrugDDI.d43.s5.e6	DrugDDI.d43.s5.e9	0
DrugDDI.d43.s5.e6	DrugDDI.d43.s5.e10	0
DrugDDI.d43.s5.e6	DrugDDI.d43.s5.e11	0
DrugDDI.d43.s5.e6	DrugDDI.d43.s5.e12	0
DrugDDI.d43.s5.e6	DrugDDI.d43.s5.e13	0
DrugDDI.d43.s5.e6	DrugDDI.d43.s5.e14	0
DrugDDI.d43.s5.e6	DrugDDI.d43.s5.e15	0
DrugDDI.d43.s5.e6	DrugDDI.d43.s5.e16	0
DrugDDI.d43.s5.e7	DrugDDI.d43.s5.e8	0
DrugDDI.d43.s5.e7	DrugDDI.d43.s5.e9	0
DrugDDI.d43.s5.e7	DrugDDI.d43.s5.e10	0
DrugDDI.d43.s5.e7	DrugDDI.d43.s5.e11	0
DrugDDI.d43.s5.e7	DrugDDI.d43.s5.e12	0
DrugDDI.d43.s5.e7	DrugDDI.d43.s5.e13	0
DrugDDI.d43.s5.e7	DrugDDI.d43.s5.e14	0
DrugDDI.d43.s5.e7	DrugDDI.d43.s5.e15	0
DrugDDI.d43.s5.e7	DrugDDI.d43.s5.e16	0
DrugDDI.d43.s5.e8	DrugDDI.d43.s5.e9	0
DrugDDI.d43.s5.e8	DrugDDI.d43.s5.e10	0
DrugDDI.d43.s5.e8	DrugDDI.d43.s5.e11	0
DrugDDI.d43.s5.e8	DrugDDI.d43.s5.e12	0
DrugDDI.d43.s5.e8	DrugDDI.d43.s5.e13	0
DrugDDI.d43.s5.e8	DrugDDI.d43.s5.e14	0
DrugDDI.d43.s5.e8	DrugDDI.d43.s5.e15	0
DrugDDI.d43.s5.e8	DrugDDI.d43.s5.e16	0
DrugDDI.d43.s5.e9	DrugDDI.d43.s5.e10	0
DrugDDI.d43.s5.e9	DrugDDI.d43.s5.e11	0
DrugDDI.d43.s5.e9	DrugDDI.d43.s5.e12	0
DrugDDI.d43.s5.e9	DrugDDI.d43.s5.e13	0
DrugDDI.d43.s5.e9	DrugDDI.d43.s5.e14	0
DrugDDI.d43.s5.e9	DrugDDI.d43.s5.e15	0
DrugDDI.d43.s5.e9	DrugDDI.d43.s5.e16	0
DrugDDI.d43.s5.e10	DrugDDI.d43.s5.e11	0
DrugDDI.d43.s5.e10	DrugDDI.d43.s5.e12	0
DrugDDI.d43.s5.e10	DrugDDI.d43.s5.e13	0
DrugDDI.d43.s5.e10	DrugDDI.d43.s5.e14	0
DrugDDI.d43.s5.e10	DrugDDI.d43.s5.e15	0
DrugDDI.d43.s5.e10	DrugDDI.d43.s5.e16	0
DrugDDI.d43.s5.e11	DrugDDI.d43.s5.e12	0
DrugDDI.d43.s5.e11	DrugDDI.d43.s5.e13	0
DrugDDI.d43.s5.e11	DrugDDI.d43.s5.e14	0
DrugDDI.d43.s5.e11	DrugDDI.d43.s5.e15	0
DrugDDI.d43.s5.e11	DrugDDI.d43.s5.e16	0
DrugDDI.d43.s5.e12	DrugDDI.d43.s5.e13	0
DrugDDI.d43.s5.e12	DrugDDI.d43.s5.e14	0
DrugDDI.d43.s5.e12	DrugDDI.d43.s5.e15	0
DrugDDI.d43.s5.e12	DrugDDI.d43.s5.e16	0
DrugDDI.d43.s5.e13	DrugDDI.d43.s5.e14	0
DrugDDI.d43.s5.e13	DrugDDI.d43.s5.e15	0
DrugDDI.d43.s5.e13	DrugDDI.d43.s5.e16	0
DrugDDI.d43.s5.e14	DrugDDI.d43.s5.e15	0
DrugDDI.d43.s5.e14	DrugDDI.d43.s5.e16	0
DrugDDI.d43.s5.e15	DrugDDI.d43.s5.e16	0
DrugDDI.d43.s6.e0	DrugDDI.d43.s6.e1	0
DrugDDI.d43.s6.e0	DrugDDI.d43.s6.e2	1
DrugDDI.d43.s6.e0	DrugDDI.d43.s6.e3	1
DrugDDI.d43.s6.e1	DrugDDI.d43.s6.e2	1
DrugDDI.d43.s6.e1	DrugDDI.d43.s6.e3	1
DrugDDI.d43.s6.e2	DrugDDI.d43.s6.e3	0
DrugDDI.d51.s0.e0	DrugDDI.d51.s0.e1	1
DrugDDI.d51.s1.e0	DrugDDI.d51.s1.e1	1
DrugDDI.d51.s1.e0	DrugDDI.d51.s1.e2	0
DrugDDI.d51.s1.e1	DrugDDI.d51.s1.e2	0
DrugDDI.d51.s2.e0	DrugDDI.d51.s2.e1	1
DrugDDI.d51.s4.e0	DrugDDI.d51.s4.e1	0
DrugDDI.d55.s0.e0	DrugDDI.d55.s0.e1	1
DrugDDI.d55.s0.e0	DrugDDI.d55.s0.e2	1
DrugDDI.d55.s0.e0	DrugDDI.d55.s0.e3	0
DrugDDI.d55.s0.e1	DrugDDI.d55.s0.e2	0
DrugDDI.d55.s0.e1	DrugDDI.d55.s0.e3	0
DrugDDI.d55.s0.e2	DrugDDI.d55.s0.e3	0
DrugDDI.d55.s1.e0	DrugDDI.d55.s1.e1	1
DrugDDI.d55.s1.e0	DrugDDI.d55.s1.e2	0
DrugDDI.d55.s1.e1	DrugDDI.d55.s1.e2	0
DrugDDI.d57.s16.e0	DrugDDI.d57.s16.e1	0
DrugDDI.d59.s0.e0	DrugDDI.d59.s0.e1	0
DrugDDI.d59.s0.e0	DrugDDI.d59.s0.e2	0
DrugDDI.d59.s0.e1	DrugDDI.d59.s0.e2	0
DrugDDI.d59.s1.e0	DrugDDI.d59.s1.e1	0
DrugDDI.d59.s1.e0	DrugDDI.d59.s1.e2	0
DrugDDI.d59.s1.e1	DrugDDI.d59.s1.e2	0
DrugDDI.d59.s2.e0	DrugDDI.d59.s2.e1	0
DrugDDI.d59.s2.e0	DrugDDI.d59.s2.e2	0
DrugDDI.d59.s2.e1	DrugDDI.d59.s2.e2	0
DrugDDI.d59.s3.e0	DrugDDI.d59.s3.e1	0
DrugDDI.d59.s3.e0	DrugDDI.d59.s3.e2	0
DrugDDI.d59.s3.e0	DrugDDI.d59.s3.e3	0
DrugDDI.d59.s3.e0	DrugDDI.d59.s3.e4	0
DrugDDI.d59.s3.e0	DrugDDI.d59.s3.e5	0
DrugDDI.d59.s3.e1	DrugDDI.d59.s3.e2	0
DrugDDI.d59.s3.e1	DrugDDI.d59.s3.e3	0
DrugDDI.d59.s3.e1	DrugDDI.d59.s3.e4	0
DrugDDI.d59.s3.e1	DrugDDI.d59.s3.e5	0
DrugDDI.d59.s3.e2	DrugDDI.d59.s3.e3	0
DrugDDI.d59.s3.e2	DrugDDI.d59.s3.e4	0
DrugDDI.d59.s3.e2	DrugDDI.d59.s3.e5	0
DrugDDI.d59.s3.e3	DrugDDI.d59.s3.e4	0
DrugDDI.d59.s3.e3	DrugDDI.d59.s3.e5	0
DrugDDI.d59.s3.e4	DrugDDI.d59.s3.e5	0
DrugDDI.d59.s4.e0	DrugDDI.d59.s4.e1	0
DrugDDI.d59.s4.e0	DrugDDI.d59.s4.e2	0
DrugDDI.d59.s4.e0	DrugDDI.d59.s4.e3	0
DrugDDI.d59.s4.e0	DrugDDI.d59.s4.e4	0
DrugDDI.d59.s4.e1	DrugDDI.d59.s4.e2	0
DrugDDI.d59.s4.e1	DrugDDI.d59.s4.e3	0
DrugDDI.d59.s4.e1	DrugDDI.d59.s4.e4	0
DrugDDI.d59.s4.e2	DrugDDI.d59.s4.e3	0
DrugDDI.d59.s4.e2	DrugDDI.d59.s4.e4	0
DrugDDI.d59.s4.e3	DrugDDI.d59.s4.e4	0
DrugDDI.d59.s5.e0	DrugDDI.d59.s5.e1	1
DrugDDI.d59.s5.e0	DrugDDI.d59.s5.e2	1
DrugDDI.d59.s5.e0	DrugDDI.d59.s5.e3	1
DrugDDI.d59.s5.e0	DrugDDI.d59.s5.e4	0
DrugDDI.d59.s5.e0	DrugDDI.d59.s5.e5	0
DrugDDI.d59.s5.e0	DrugDDI.d59.s5.e6	0
DrugDDI.d59.s5.e1	DrugDDI.d59.s5.e2	0
DrugDDI.d59.s5.e1	DrugDDI.d59.s5.e3	0
DrugDDI.d59.s5.e1	DrugDDI.d59.s5.e4	0
DrugDDI.d59.s5.e1	DrugDDI.d59.s5.e5	0
DrugDDI.d59.s5.e1	DrugDDI.d59.s5.e6	0
DrugDDI.d59.s5.e2	DrugDDI.d59.s5.e3	0
DrugDDI.d59.s5.e2	DrugDDI.d59.s5.e4	0
DrugDDI.d59.s5.e2	DrugDDI.d59.s5.e5	0
DrugDDI.d59.s5.e2	DrugDDI.d59.s5.e6	0
DrugDDI.d59.s5.e3	DrugDDI.d59.s5.e4	0
DrugDDI.d59.s5.e3	DrugDDI.d59.s5.e5	0
DrugDDI.d59.s5.e3	DrugDDI.d59.s5.e6	0
DrugDDI.d59.s5.e4	DrugDDI.d59.s5.e5	0
DrugDDI.d59.s5.e4	DrugDDI.d59.s5.e6	0
DrugDDI.d59.s5.e5	DrugDDI.d59.s5.e6	0
DrugDDI.d59.s6.e0	DrugDDI.d59.s6.e1	0
DrugDDI.d59.s7.e0	DrugDDI.d59.s7.e1	1
DrugDDI.d59.s8.e0	DrugDDI.d59.s8.e1	0
DrugDDI.d59.s9.e0	DrugDDI.d59.s9.e1	0
DrugDDI.d59.s9.e0	DrugDDI.d59.s9.e2	0
DrugDDI.d59.s9.e0	DrugDDI.d59.s9.e3	0
DrugDDI.d59.s9.e1	DrugDDI.d59.s9.e2	0
DrugDDI.d59.s9.e1	DrugDDI.d59.s9.e3	0
DrugDDI.d59.s9.e2	DrugDDI.d59.s9.e3	1
DrugDDI.d59.s10.e0	DrugDDI.d59.s10.e1	1
DrugDDI.d59.s11.e0	DrugDDI.d59.s11.e1	0
DrugDDI.d59.s12.e0	DrugDDI.d59.s12.e1	0
DrugDDI.d59.s12.e0	DrugDDI.d59.s12.e2	0
DrugDDI.d59.s12.e0	DrugDDI.d59.s12.e3	0
DrugDDI.d59.s12.e0	DrugDDI.d59.s12.e4	0
DrugDDI.d59.s12.e0	DrugDDI.d59.s12.e5	1
DrugDDI.d59.s12.e0	DrugDDI.d59.s12.e6	0
DrugDDI.d59.s12.e1	DrugDDI.d59.s12.e2	0
DrugDDI.d59.s12.e1	DrugDDI.d59.s12.e3	0
DrugDDI.d59.s12.e1	DrugDDI.d59.s12.e4	0
DrugDDI.d59.s12.e1	DrugDDI.d59.s12.e5	1
DrugDDI.d59.s12.e1	DrugDDI.d59.s12.e6	0
DrugDDI.d59.s12.e2	DrugDDI.d59.s12.e3	0
DrugDDI.d59.s12.e2	DrugDDI.d59.s12.e4	0
DrugDDI.d59.s12.e2	DrugDDI.d59.s12.e5	1
DrugDDI.d59.s12.e2	DrugDDI.d59.s12.e6	0
DrugDDI.d59.s12.e3	DrugDDI.d59.s12.e4	0
DrugDDI.d59.s12.e3	DrugDDI.d59.s12.e5	1
DrugDDI.d59.s12.e3	DrugDDI.d59.s12.e6	0
DrugDDI.d59.s12.e4	DrugDDI.d59.s12.e5	1
DrugDDI.d59.s12.e4	DrugDDI.d59.s12.e6	0
DrugDDI.d59.s12.e5	DrugDDI.d59.s12.e6	0
DrugDDI.d59.s14.e0	DrugDDI.d59.s14.e1	1
DrugDDI.d59.s14.e0	DrugDDI.d59.s14.e2	1
DrugDDI.d59.s14.e0	DrugDDI.d59.s14.e3	1
DrugDDI.d59.s14.e0	DrugDDI.d59.s14.e4	1
DrugDDI.d59.s14.e0	DrugDDI.d59.s14.e5	1
DrugDDI.d59.s14.e0	DrugDDI.d59.s14.e6	0
DrugDDI.d59.s14.e1	DrugDDI.d59.s14.e2	0
DrugDDI.d59.s14.e1	DrugDDI.d59.s14.e3	0
DrugDDI.d59.s14.e1	DrugDDI.d59.s14.e4	0
DrugDDI.d59.s14.e1	DrugDDI.d59.s14.e5	0
DrugDDI.d59.s14.e1	DrugDDI.d59.s14.e6	0
DrugDDI.d59.s14.e2	DrugDDI.d59.s14.e3	0
DrugDDI.d59.s14.e2	DrugDDI.d59.s14.e4	0
DrugDDI.d59.s14.e2	DrugDDI.d59.s14.e5	0
DrugDDI.d59.s14.e2	DrugDDI.d59.s14.e6	0
DrugDDI.d59.s14.e3	DrugDDI.d59.s14.e4	0
DrugDDI.d59.s14.e3	DrugDDI.d59.s14.e5	0
DrugDDI.d59.s14.e3	DrugDDI.d59.s14.e6	0
DrugDDI.d59.s14.e4	DrugDDI.d59.s14.e5	0
DrugDDI.d59.s14.e4	DrugDDI.d59.s14.e6	0
DrugDDI.d59.s14.e5	DrugDDI.d59.s14.e6	0
DrugDDI.d60.s0.e0	DrugDDI.d60.s0.e1	0
DrugDDI.d60.s0.e0	DrugDDI.d60.s0.e2	0
DrugDDI.d60.s0.e0	DrugDDI.d60.s0.e3	0
DrugDDI.d60.s0.e1	DrugDDI.d60.s0.e2	0
DrugDDI.d60.s0.e1	DrugDDI.d60.s0.e3	0
DrugDDI.d60.s0.e2	DrugDDI.d60.s0.e3	0
DrugDDI.d60.s1.e0	DrugDDI.d60.s1.e1	0
DrugDDI.d60.s1.e0	DrugDDI.d60.s1.e2	0
DrugDDI.d60.s1.e0	DrugDDI.d60.s1.e3	1
DrugDDI.d60.s1.e1	DrugDDI.d60.s1.e2	0
DrugDDI.d60.s1.e1	DrugDDI.d60.s1.e3	1
DrugDDI.d60.s1.e2	DrugDDI.d60.s1.e3	0
DrugDDI.d62.s0.e0	DrugDDI.d62.s0.e1	0
DrugDDI.d63.s0.e0	DrugDDI.d63.s0.e1	0
DrugDDI.d63.s0.e0	DrugDDI.d63.s0.e2	1
DrugDDI.d63.s0.e0	DrugDDI.d63.s0.e3	0
DrugDDI.d63.s0.e0	DrugDDI.d63.s0.e4	1
DrugDDI.d63.s0.e0	DrugDDI.d63.s0.e5	0
DrugDDI.d63.s0.e1	DrugDDI.d63.s0.e2	0
DrugDDI.d63.s0.e1	DrugDDI.d63.s0.e3	0
DrugDDI.d63.s0.e1	DrugDDI.d63.s0.e4	0
DrugDDI.d63.s0.e1	DrugDDI.d63.s0.e5	0
DrugDDI.d63.s0.e2	DrugDDI.d63.s0.e3	0
DrugDDI.d63.s0.e2	DrugDDI.d63.s0.e4	0
DrugDDI.d63.s0.e2	DrugDDI.d63.s0.e5	0
DrugDDI.d63.s0.e3	DrugDDI.d63.s0.e4	0
DrugDDI.d63.s0.e3	DrugDDI.d63.s0.e5	0
DrugDDI.d63.s0.e4	DrugDDI.d63.s0.e5	0
DrugDDI.d63.s1.e0	DrugDDI.d63.s1.e1	0
DrugDDI.d63.s2.e0	DrugDDI.d63.s2.e1	1
DrugDDI.d63.s3.e0	DrugDDI.d63.s3.e1	1
DrugDDI.d63.s3.e0	DrugDDI.d63.s3.e2	0
DrugDDI.d63.s3.e1	DrugDDI.d63.s3.e2	0
DrugDDI.d63.s5.e0	DrugDDI.d63.s5.e1	0
DrugDDI.d63.s7.e0	DrugDDI.d63.s7.e1	0
DrugDDI.d63.s7.e0	DrugDDI.d63.s7.e2	0
DrugDDI.d63.s7.e0	DrugDDI.d63.s7.e3	0
DrugDDI.d63.s7.e1	DrugDDI.d63.s7.e2	0
DrugDDI.d63.s7.e1	DrugDDI.d63.s7.e3	0
DrugDDI.d63.s7.e2	DrugDDI.d63.s7.e3	0
DrugDDI.d63.s8.e0	DrugDDI.d63.s8.e1	0
DrugDDI.d63.s8.e0	DrugDDI.d63.s8.e2	0
DrugDDI.d63.s8.e0	DrugDDI.d63.s8.e3	0
DrugDDI.d63.s8.e0	DrugDDI.d63.s8.e4	0
DrugDDI.d63.s8.e0	DrugDDI.d63.s8.e5	0
DrugDDI.d63.s8.e1	DrugDDI.d63.s8.e2	0
DrugDDI.d63.s8.e1	DrugDDI.d63.s8.e3	0
DrugDDI.d63.s8.e1	DrugDDI.d63.s8.e4	0
DrugDDI.d63.s8.e1	DrugDDI.d63.s8.e5	0
DrugDDI.d63.s8.e2	DrugDDI.d63.s8.e3	0
DrugDDI.d63.s8.e2	DrugDDI.d63.s8.e4	0
DrugDDI.d63.s8.e2	DrugDDI.d63.s8.e5	0
DrugDDI.d63.s8.e3	DrugDDI.d63.s8.e4	0
DrugDDI.d63.s8.e3	DrugDDI.d63.s8.e5	1
DrugDDI.d63.s8.e4	DrugDDI.d63.s8.e5	0
DrugDDI.d63.s9.e0	DrugDDI.d63.s9.e1	0
DrugDDI.d63.s9.e0	DrugDDI.d63.s9.e2	0
DrugDDI.d63.s9.e1	DrugDDI.d63.s9.e2	1
DrugDDI.d63.s10.e0	DrugDDI.d63.s10.e1	1
DrugDDI.d63.s10.e0	DrugDDI.d63.s10.e2	0
DrugDDI.d63.s10.e1	DrugDDI.d63.s10.e2	0
DrugDDI.d63.s13.e0	DrugDDI.d63.s13.e1	0
DrugDDI.d63.s13.e0	DrugDDI.d63.s13.e2	1
DrugDDI.d63.s13.e1	DrugDDI.d63.s13.e2	0
DrugDDI.d63.s14.e0	DrugDDI.d63.s14.e1	0
DrugDDI.d63.s14.e0	DrugDDI.d63.s14.e2	0
DrugDDI.d63.s14.e1	DrugDDI.d63.s14.e2	1
DrugDDI.d63.s15.e0	DrugDDI.d63.s15.e1	0
DrugDDI.d63.s17.e0	DrugDDI.d63.s17.e1	0
DrugDDI.d63.s18.e0	DrugDDI.d63.s18.e1	1
DrugDDI.d63.s18.e0	DrugDDI.d63.s18.e2	0
DrugDDI.d63.s18.e0	DrugDDI.d63.s18.e3	1
DrugDDI.d63.s18.e0	DrugDDI.d63.s18.e4	0
DrugDDI.d63.s18.e1	DrugDDI.d63.s18.e2	0
DrugDDI.d63.s18.e1	DrugDDI.d63.s18.e3	0
DrugDDI.d63.s18.e1	DrugDDI.d63.s18.e4	0
DrugDDI.d63.s18.e2	DrugDDI.d63.s18.e3	0
DrugDDI.d63.s18.e2	DrugDDI.d63.s18.e4	0
DrugDDI.d63.s18.e3	DrugDDI.d63.s18.e4	0
DrugDDI.d63.s20.e0	DrugDDI.d63.s20.e1	0
DrugDDI.d63.s20.e0	DrugDDI.d63.s20.e2	0
DrugDDI.d63.s20.e0	DrugDDI.d63.s20.e3	0
DrugDDI.d63.s20.e0	DrugDDI.d63.s20.e4	0
DrugDDI.d63.s20.e0	DrugDDI.d63.s20.e5	0
DrugDDI.d63.s20.e1	DrugDDI.d63.s20.e2	0
DrugDDI.d63.s20.e1	DrugDDI.d63.s20.e3	1
DrugDDI.d63.s20.e1	DrugDDI.d63.s20.e4	0
DrugDDI.d63.s20.e1	DrugDDI.d63.s20.e5	0
DrugDDI.d63.s20.e2	DrugDDI.d63.s20.e3	1
DrugDDI.d63.s20.e2	DrugDDI.d63.s20.e4	0
DrugDDI.d63.s20.e2	DrugDDI.d63.s20.e5	0
DrugDDI.d63.s20.e3	DrugDDI.d63.s20.e4	0
DrugDDI.d63.s20.e3	DrugDDI.d63.s20.e5	0
DrugDDI.d63.s20.e4	DrugDDI.d63.s20.e5	0
DrugDDI.d63.s21.e0	DrugDDI.d63.s21.e1	0
DrugDDI.d63.s21.e0	DrugDDI.d63.s21.e2	0
DrugDDI.d63.s21.e0	DrugDDI.d63.s21.e3	0
DrugDDI.d63.s21.e1	DrugDDI.d63.s21.e2	0
DrugDDI.d63.s21.e1	DrugDDI.d63.s21.e3	1
DrugDDI.d63.s21.e2	DrugDDI.d63.s21.e3	0
DrugDDI.d63.s22.e0	DrugDDI.d63.s22.e1	0
DrugDDI.d63.s22.e0	DrugDDI.d63.s22.e2	0
DrugDDI.d63.s22.e0	DrugDDI.d63.s22.e3	0
DrugDDI.d63.s22.e1	DrugDDI.d63.s22.e2	1
DrugDDI.d63.s22.e1	DrugDDI.d63.s22.e3	0
DrugDDI.d63.s22.e2	DrugDDI.d63.s22.e3	0
DrugDDI.d63.s23.e0	DrugDDI.d63.s23.e1	1
DrugDDI.d63.s23.e0	DrugDDI.d63.s23.e2	0
DrugDDI.d63.s23.e1	DrugDDI.d63.s23.e2	0
DrugDDI.d63.s27.e0	DrugDDI.d63.s27.e1	0
DrugDDI.d63.s27.e0	DrugDDI.d63.s27.e2	0
DrugDDI.d63.s27.e0	DrugDDI.d63.s27.e3	0
DrugDDI.d63.s27.e0	DrugDDI.d63.s27.e4	0
DrugDDI.d63.s27.e0	DrugDDI.d63.s27.e5	0
DrugDDI.d63.s27.e0	DrugDDI.d63.s27.e6	0
DrugDDI.d63.s27.e1	DrugDDI.d63.s27.e2	0
DrugDDI.d63.s27.e1	DrugDDI.d63.s27.e3	0
DrugDDI.d63.s27.e1	DrugDDI.d63.s27.e4	0
DrugDDI.d63.s27.e1	DrugDDI.d63.s27.e5	0
DrugDDI.d63.s27.e1	DrugDDI.d63.s27.e6	0
DrugDDI.d63.s27.e2	DrugDDI.d63.s27.e3	0
DrugDDI.d63.s27.e2	DrugDDI.d63.s27.e4	0
DrugDDI.d63.s27.e2	DrugDDI.d63.s27.e5	0
DrugDDI.d63.s27.e2	DrugDDI.d63.s27.e6	0
DrugDDI.d63.s27.e3	DrugDDI.d63.s27.e4	0
DrugDDI.d63.s27.e3	DrugDDI.d63.s27.e5	0
DrugDDI.d63.s27.e3	DrugDDI.d63.s27.e6	0
DrugDDI.d63.s27.e4	DrugDDI.d63.s27.e5	0
DrugDDI.d63.s27.e4	DrugDDI.d63.s27.e6	0
DrugDDI.d63.s27.e5	DrugDDI.d63.s27.e6	0
DrugDDI.d63.s28.e0	DrugDDI.d63.s28.e1	0
DrugDDI.d63.s28.e0	DrugDDI.d63.s28.e2	0
DrugDDI.d63.s28.e0	DrugDDI.d63.s28.e3	1
DrugDDI.d63.s28.e1	DrugDDI.d63.s28.e2	0
DrugDDI.d63.s28.e1	DrugDDI.d63.s28.e3	0
DrugDDI.d63.s28.e2	DrugDDI.d63.s28.e3	1
DrugDDI.d63.s30.e0	DrugDDI.d63.s30.e1	1
DrugDDI.d63.s30.e0	DrugDDI.d63.s30.e2	0
DrugDDI.d63.s30.e1	DrugDDI.d63.s30.e2	0
DrugDDI.d63.s31.e0	DrugDDI.d63.s31.e1	1
DrugDDI.d63.s31.e0	DrugDDI.d63.s31.e2	0
DrugDDI.d63.s31.e0	DrugDDI.d63.s31.e3	0
DrugDDI.d63.s31.e1	DrugDDI.d63.s31.e2	0
DrugDDI.d63.s31.e1	DrugDDI.d63.s31.e3	0
DrugDDI.d63.s31.e2	DrugDDI.d63.s31.e3	0
DrugDDI.d63.s32.e0	DrugDDI.d63.s32.e1	1
DrugDDI.d63.s33.e0	DrugDDI.d63.s33.e1	1
DrugDDI.d63.s34.e0	DrugDDI.d63.s34.e1	1
DrugDDI.d63.s36.e0	DrugDDI.d63.s36.e1	1
DrugDDI.d63.s36.e0	DrugDDI.d63.s36.e2	0
DrugDDI.d63.s36.e1	DrugDDI.d63.s36.e2	0
DrugDDI.d63.s37.e0	DrugDDI.d63.s37.e1	0
DrugDDI.d63.s38.e0	DrugDDI.d63.s38.e1	0
DrugDDI.d63.s40.e0	DrugDDI.d63.s40.e1	0
DrugDDI.d63.s41.e0	DrugDDI.d63.s41.e1	0
