annot,exactText,modality,statementType,drug1Lab,drug1Type,drug1Role,drug2Lab,drug2Type,drug2Role
urn:domeoclient:uuid:1444713A-9E23-4B06-A054-B71688EC5B2D,"High therapeutic concentrations of sulfamethazine (100 mcg/mL), warfarin (10 mcg/mL), and carbamazepine (10 mcg/mL) caused only a slight increase in the free fraction of risperidone at 10 ng/mL and 9-hydroxyrisperidone at 50 ng/mL, changes of unknown clinical significance",ncit:positive,ncit:Qualitative,9-hydroxyrisperidone,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/metabolite,dikbD2R:object-drug-of-interaction,sulfamethazine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:A6379833-7F76-48EF-BA95-BB859292A72E,"Second, co-administration of known enzyme inducers (e.g., carbamazepine, phenytoin, rifampin, and phenobarbital) with risperidone may cause a decrease in the combined plasma concentrations of risperidone and 9-hydroxyrisperidone",ncit:positive,ncit:Qualitative,phenobarbital,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,risperidone,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:ACD2DE3C-F764-40DF-B93C-59F5ECE3039F,"Second, co-administration of known enzyme inducers (e.g., carbamazepine, phenytoin, rifampin, and phenobarbital) with risperidone may cause a decrease in the combined plasma concentrations of risperidone and 9-hydroxyrisperidone",ncit:positive,ncit:Qualitative,rifampin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,risperidone,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:B09A134A-7A9A-4232-A57C-BFD1F452CAFF,"Second, co-administration of known enzyme inducers (e.g., carbamazepine, phenytoin, rifampin, and phenobarbital) with risperidone may cause a decrease in the combined plasma concentrations of risperidone and 9-hydroxyrisperidone",ncit:positive,ncit:Qualitative,9-hydroxyrisperidone,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/metabolite,dikbD2R:object-drug-of-interaction,phenobarbital,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:6AC3CD80-29D0-4934-A409-F11DC425E103,"Second, co-administration of known enzyme inducers (e.g., carbamazepine, phenytoin, rifampin, and phenobarbital) with risperidone may cause a decrease in the combined plasma concentrations of risperidone and 9-hydroxyrisperidone",ncit:positive,ncit:Qualitative,risperidone,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,rifampin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:E34F1F7F-BADD-43A8-85ED-B2242B19CCBC,"High therapeutic concentrations of sulfamethazine (100 mcg/mL), warfarin (10 mcg/mL), and carbamazepine (10 mcg/mL) caused only a slight increase in the free fraction of risperidone at 10 ng/mL and 9-hydroxyrisperidone at 50 ng/mL, changes of unknown clinical significance",ncit:positive,ncit:Qualitative,sulfamethazine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,risperidone,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:E9785CB1-D116-40C9-877D-E68559D658ED,"Second, co-administration of known enzyme inducers (e.g., carbamazepine, phenytoin, rifampin, and phenobarbital) with risperidone may cause a decrease in the combined plasma concentrations of risperidone and 9-hydroxyrisperidone",ncit:positive,ncit:Qualitative,9-hydroxyrisperidone,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/metabolite,dikbD2R:object-drug-of-interaction,rifampin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:8A2FB68A-8038-401C-B94A-D1482240C46F,"High therapeutic concentrations of sulfamethazine (100 mcg/mL), warfarin (10 mcg/mL), and carbamazepine (10 mcg/mL) caused only a slight increase in the free fraction of risperidone at 10 ng/mL and 9-hydroxyrisperidone at 50 ng/mL, changes of unknown clinical significance",ncit:positive,ncit:Qualitative,carbamazepine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,9-hydroxyrisperidone,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/metabolite,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:FC304158-73BB-439E-9DF5-3A8D97A9B58F,"Second, co-administration of known enzyme inducers (e.g., carbamazepine, phenytoin, rifampin, and phenobarbital) with risperidone may cause a decrease in the combined plasma concentrations of risperidone and 9-hydroxyrisperidone",ncit:positive,ncit:Qualitative,risperidone,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,carbamazepine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:2D033C51-8378-423C-ABB8-AB8BF959DE6F,"Administration of 40 mg/day citalopram for 21 days did not affect the pharmacokinetics of warfarin, a CYP3A4 substrate",ncit:negative,ncit:quantitative,warfarin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,citalopram,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:A96284AF-827C-453E-8ADA-1DAF62A30132,Citalopram did not alter the mean AUC or Cmax of pimozide,ncit:negative,ncit:quantitative,Citalopram,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,pimozide,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:2C0B393C-48CD-4ECB-8F99-E4326F861D11,"In subjects who had received 21 days of 40 mg/day citalopram, combined administration of citalopram and digoxin (single dose of 1 mg) did not significantly affect the pharmacokinetics of either citalopram or digoxin",ncit:negative,ncit:quantitative,digoxin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,citalopram,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:7A4183E9-863A-4BF3-BC8F-E4BD0BB0EE78,"In subjects who had received 21 days of 40 mg/day citalopram, combined administration of citalopram and digoxin (single dose of 1 mg) did not significantly affect the pharmacokinetics of either citalopram or digoxin",ncit:negative,ncit:quantitative,digoxin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,citalopram,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:335B7175-17C5-4281-8984-30EC43D1FA5D,"In subjects who had received 21 days of 40 mg/day citalopram, combined administration of 400 mg/day cimetidine for 8 days resulted in an increase in citalopram AUC and Cmax of 43% and 39%, respectively",ncit:positive,ncit:quantitative,citalopram,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,cimetidine,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:E9B05A45-F898-482F-8208-73482835B874,The plasma levels of clarithromycin and 14-hydroxy-clarithromycin were increased by the concomitant administration of omeprazole,ncit:positive,ncit:Qualitative,omeprazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,14-hydroxy-clarithromycin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/metabolite,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:F85A98DF-901D-4C15-AA5D-DAD86993870D,The plasma levels of clarithromycin and 14-hydroxy-clarithromycin were increased by the concomitant administration of omeprazole,ncit:positive,ncit:Qualitative,omeprazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,clarithromycin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:0996BAD0-6F29-4ED4-A8AA-FBFD40C07CEA,"For clarithromycin, the mean Cmax was 10% greater, the mean Cmin was 27% greater, and the mean AUC0-8 was 15% greater when clarithromycin was administered with omeprazole than when clarithromycin was administered alone",ncit:positive,ncit:quantitative,clarithromycin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,omeprazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:6575BFF7-4C2A-42A7-A2AB-97E7625DAC01,Clarithromycin concentrations in the gastric tissue and mucus were also increased by concomitant administration of omeprazole,ncit:positive,ncit:Qualitative,Clarithromycin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,omeprazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:073BAC30-1897-4F1A-9758-22E8C1D465F3,"For clarithromycin, the mean Cmax was 10% greater, the mean Cmin was 27% greater, and the mean AUC0-8 was 15% greater when clarithromycin was administered with omeprazole than when clarithromycin was administered alone. Similar results were seen for 14-hydroxy-clarithromycin, the mean Cmax was 45% greater, the mean Cmin was 57% greater, and the mean AUC0-8 was 45% greater.",ncit:positive,ncit:quantitative,omeprazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,14-hydroxy-clarithromycin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/metabolite,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:E310E635-54AE-4EFC-B734-5E41A53ACBD5,"Because of its profound and long lasting inhibition of gastric acid secretion, it is theoretically possible that omeprazole may interfere with absorption of drugs where gastric pH is an important determinant of their bioavailability (e.g., ketoconazole, ampicillin esters, and iron salts).",ncit:positive,ncit:Qualitative,omeprazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,ketoconazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:AD31E6F4-2890-432E-9750-FE8DA30CE1C8,"Omeprazole can prolong the elimination of diazepam, warfarin and phenytoin, drugs that are metabolized by oxidation in the liver.",ncit:positive,ncit:Qualitative,warfarin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,Omeprazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:E35AC011-B6AD-4D8F-9A51-3B08DA613249,"Following multiple doses of atazanavir (400 mg, qd) and omeprazole (40 mg, qd, 2 hr before atazanavir), AUC was decreased by 94%, Cmax by 96%, and Cmin by 95%.",ncit:positive,ncit:quantitative,omeprazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,atazanavir,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:1B8820FF-46D7-4E2A-AC3F-B29F2C0FFA1D,"Because of its profound and long lasting inhibition of gastric acid secretion, it is theoretically possible that omeprazole may interfere with absorption of drugs where gastric pH is an important determinant of their bioavailability (e.g., ketoconazole, ampicillin esters, and iron salts).",ncit:positive,ncit:Qualitative,omeprazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,ampicillin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:0C8D731D-0812-4386-8395-E70C1006EEE1,"Following multiple doses of nelfinavir (1250 mg, bid) and omeprazole (40 mg, qd), AUC was decreased by 36% and 92%, Cmax by 37% and 89% and Cmin by 39% and 75% respectively for nelfinavir and M8",ncit:positive,ncit:quantitative,omeprazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,nelfinavir,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:CE574C70-1DC6-4D50-9A06-F7FFCE6D1AAE,"Following multiple doses of nelfinavir (1250 mg, bid) and omeprazole (40 mg, qd), AUC was decreased by 36% and 92%, Cmax by 37% and 89% and Cmin by 39% and 75% respectively for nelfinavir and M8",ncit:positive,ncit:quantitative,M8,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/metabolite,dikbD2R:object-drug-of-interaction,omeprazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:D52971FD-B5B4-4283-A040-184E9A5DF954,"Because of its profound and long lasting inhibition of gastric acid secretion, it is theoretically possible that omeprazole may interfere with absorption of drugs where gastric pH is an important determinant of their bioavailability (e.g., ketoconazole, ampicillin esters, and iron salts).",ncit:positive,ncit:Qualitative,omeprazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,iron,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:7A3FC884-11C3-41CE-A7A4-A4052DC280F3,"Omeprazole can prolong the elimination of diazepam, warfarin and phenytoin, drugs that are metabolized by oxidation in the liver.",ncit:positive,ncit:Qualitative,diazepam,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,Omeprazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:AEF99033-A03D-40F6-B5D0-D186A7349BAA," For some antiretroviral drugs, such as atazanavir and nelfinavir, decreased serum levels have been reported when given together with omeprazole",ncit:positive,ncit:Qualitative,atazanavir,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,omeprazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:79F22004-F740-4579-9800-133FEACD1405,Concomitant administration of omeprazole and tacrolimus may increase the serum levels of tacrolimus,ncit:positive,ncit:Qualitative,tacrolimus,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,omeprazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:07BE2289-D56D-496D-B8B0-B3F1926D7C91,"Omeprazole can prolong the elimination of diazepam, warfarin and phenytoin, drugs that are metabolized by oxidation in the liver.",ncit:positive,ncit:Qualitative,Omeprazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,phenytoin,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:74A40820-C663-4653-A047-345B456EEC21,"When voriconazole (400 mg Q12h x 1 day, then 200 mg x 6 days) was given with omeprazole (40 mg once daily x 7 days) to healthy subjects, it significantly increased the steady-state Cmax and AUC0-24 of omeprazole, an average of 2 times (90% CI: 1.8, 2.6) and 4 times (90% CI: 3.3, 4.4) respectively as compared to when omeprazole was given without voriconazole",ncit:positive,ncit:quantitative,voriconazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,omeprazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
urn:domeoclient:uuid:CFC07CE8-DD7D-49B3-9A1D-70F992D5ADD4,"For some antiretroviral drugs, such as atazanavir and nelfinavir, decreased serum levels have been reported when given together with omeprazole",ncit:positive,ncit:Qualitative,nelfinavir,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,omeprazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:2AA5226E-E3E1-43EE-9D21-71F961325536,Concomitant administration of omeprazole and voriconazole (a combined inhibitor of CYP2C19 and CYP3A4) resulted in more than doubling of the omeprazole exposure,ncit:positive,ncit:quantitative,omeprazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction,voriconazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction
urn:domeoclient:uuid:619FC491-C4E3-45CD-A5F2-EA144F02F62A,"For other antiretroviral drugs, such as saquinavir, elevated serum levels have been reported with an increase in AUC by 82%, in Cmax by 75% and in Cmin by 106% following multiple dosing of saquinavir/ritonavir (1000/100 mg) bid for 15 days with omeprazole 40 mg qd co-administered days 11 to 15",ncit:positive,ncit:quantitative,omeprazole,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:precipitant-drug-of-interaction,saquinavir,http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient,dikbD2R:object-drug-of-interaction
