"annot","exactText","modality","statementType","drug1Lab","drug1Type","drug1Role","drug2Lab","drug2Type","drug2Role"
"urn:domeoclient:uuid:EE5F7A88-9E36-4D87-B3C7-B9277EADF053","Combination of Protease Inhibitors: Atorvastatin AUC was significantly increased with concomitant administration of LIPITOR 40 mg with ritonavir plus saquinavir (400 mg twice daily) or LIPITOR 20 mg with lopinavir plus ritonavir (400 mg + 100 mg twice daily) compared to that of LIPITOR alone [see Clinical Pharmacology (12.3)].","ncit:positive","ncit:Qualitative","saquinavir","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","Atorvastatin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction"
"urn:domeoclient:uuid:EE1F97A1-3994-4C03-BE01-602013D7CCD4","Carbamazepine: Elevated carbamazepine levels and symptoms of toxicity have been reported with the coadministration of fluvoxamine maleate and carbamazepine.","ncit:positive","ncit:Qualitative","fluvoxamine maleate","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","carbamazepine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction"
"urn:domeoclient:uuid:EDC6CD27-9DCF-4C76-A062-3E96FC9ACF29","Concomitant administration of omeprazole and voriconazole (a combined inhibitor of CYP2C19 and CYP3A4) resulted in more than doubling of the omeprazole exposure.","ncit:positive","ncit:Qualitative","omeprazole","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","voriconazole","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:ED1C29DD-F044-46E9-B0DD-49A4A0780D15","Concomitant nifedipine or hydrochlorothiazide had no effect on irbesartan pharmacokinetics.","ncit:negative","ncit:quantitative","irbesartan","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","hydrochlorothiazide","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:EB32DF82-19F1-4506-BA93-CF38DE05C68A","A third study evaluated the potential interaction of once weekly dosing of fluconazole 300 mg to 21 normal females taking an oral contraceptive containing ethinyl estradiol and norethindrone. In this placebo-controlled, double-blind, randomized, two-way crossover study carried out over three cycles of oral contraceptive treatment, fluconazole dosing resulted in small increases in the mean AUCs of ethinyl estradiol and norethindrone compared to similar placebo dosing. The mean AUCs of ethinyl estradiol and norethindrone increased by 24% (95% C.I. range 18 to 31%) and 13% (95% C.I. range 8 to 18%), respectively relative to placebo. Fluconazole treatment did not cause a decrease in the ethinyl estradiol AUC of any individual subject in this study compared to placebo dosing. The individual AUC values of norethindrone decreased very slightly (<5%) in 3 of the 21 subjects after fluconazole treatment.","ncit:positive","ncit:quantitative","norethindrone","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","fluconazole","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:EA6F5FF9-30E0-445A-97B4-BD3761D92400","Indinavir - In a study of 9 healthy volunteers, venlafaxine administered under steady-state conditions at 150 mg/day resulted in a 28% decrease in the AUC of a single 800 mg oral dose of indinavir and a 36% decrease in indinavir Cmax. Indinavir did not affect the pharmacokinetics of venlafaxine and ODV. The clinical significance of this finding is unknown.","ncit:positive","ncit:quantitative","venlafaxine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","indinavir","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction"
"urn:domeoclient:uuid:EA29D42F-D09D-4FB0-9AA6-3E2877C75092","In three separate in vivo interaction studies, sertraline was co-administered with cytochrome P450 3A4 substrates, terfenadine, carbamazepine, or cisapride under steady-state conditions. The results of these studies indicated that sertraline did not increase plasma concentrations of terfenadine, carbamazepine, or cisapride. These data indicate that sertraline’s extent of inhibition of P450 3A4 activity is not likely to be of clinical significance. Results of the interaction study with cisapride indicate that sertraline 200 mg (q.d.) induces the metabolism of cisapride (cisapride AUC and Cmax were reduced by about 35%).","ncit:negative","ncit:quantitative","sertraline","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","terfenadine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction"
"urn:domeoclient:uuid:EA11E66F-660C-46D5-B222-C541A09953D4","Concomitant use of propafenone and digoxin increased steady-state serum digoxin exposure (AUC) in patients by 60 to 270%, and decreased the clearance of digoxin by 31 to 67%. Monitor plasma digoxin levels of patients receiving propafenone and adjust digoxin dosage as needed.","ncit:positive","ncit:quantitative","propafenone","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","digoxin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction"
"urn:domeoclient:uuid:E9F154A7-885F-4423-BC72-8B64186E3C91","Co-administration of propranolol with cimetidine, a non-specific CYP450 inhibitor, increased propranolol AUC and Cmax by 46% and 35%, respectively.","ncit:positive","ncit:quantitative","cimetidine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","propranolol","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction"
"urn:domeoclient:uuid:E9CDCB47-0AFD-42FA-A005-046710AA7DA9","Conivaptan is a sensitive substrate of CYP3A. The effect of ketoconazole, a potent CYP3A inhibitor, on the pharmacokinetics of intravenous conivaptan has not been evaluated. Coadministration of oral conivaptan hydrochloride 10 mg with ketoconazole 200 mg resulted in 4- and 11-fold increases in Cmax and AUC of conivaptan, respectively ","ncit:positive","ncit:quantitative","conivaptan","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","ketoconazole","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:E9A57A64-DDBD-40E0-9021-D8E47C66965B","CYP3A4 inhibitors and inducers: Nisoldipine is a substrate of CYP3A4 and coadministration should be avoided in general. Coadministration of phenytoin with a dose bioequivalent to 34 mg Nisoldipine tablets in epileptic patients lowered the nisoldipine plasma concentrations to undetectable levels. Coadministration of Nisoldipine with phenytoin should be avoided and alternative antihypertensive therapy should be considered.","ncit:positive","ncit:Qualitative","Nisoldipine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","phenytoin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:E999ED3C-6E10-45C2-B29C-2177D596BC31","Quinidine at 648 mg bid decreased the bioavailability (AUC) of nisoldipine by 26%, but not the peak concentration.","ncit:positive","ncit:quantitative","nisoldipine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","Quinidine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:E89CD056-93E9-4058-98D3-EE3431868907","Mexiletine does not alter serum digoxin levels but magnesium-aluminum hydroxide, when used to treat gastrointestinal symptoms due to mexiletine hydrochloride USP capsules, has been reported to lower serum digoxin levels.","ncit:positive","ncit:Qualitative","magnesium-aluminum hydroxide","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","digoxin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction"
"urn:domeoclient:uuid:E8841241-0057-420C-85E3-2C0EC4B7CC39","Experimental evidence demonstrated that methadone decreased the AUC and peak levels for didanosine and stavudine, with a more significant decrease for didanosine. Methadone disposition was not substantially altered.","ncit:negative","ncit:quantitative","methadone","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","didanosine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:E82FCB86-DFB8-480C-8FCE-F76861A7F4F0","Coadministration of multiple 10 mg doses of amlodipine besylate with 80 mg of atorvastatin resulted in no significant change in the steady-state pharmacokinetic parameters of atorvastatin","ncit:negative","ncit:quantitative","amlodipine besylate","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","atorvastatin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction"
"urn:domeoclient:uuid:E79A8B07-C97C-4FF7-AAE4-9F4E086B09E0","Concomitant administration of Synercid and nifedipine (repeated oral doses) and midazolam (intravenous bolus dose) in healthy volunteers led to elevated plasma concentrations of these drugs. The Cmax increased by 18% and 14% (median values) and the AUC increased by 44% and 33% for nifedipine and midazolam, respectively","ncit:positive","ncit:quantitative","nifedipine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","synercid","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/drug-product","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:E7915644-28A2-47FE-9EE1-B43B53DC64CA","Atorvastatin: Coadministration of atorvastatin resulted in about a 50% increase in aliskiren Cmax and AUC after multiple dosing.","ncit:positive","ncit:quantitative","atorvastatin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","aliskiren","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction"
"urn:domeoclient:uuid:E78B48BE-9D1F-4F71-93E3-934B0E1BA43D","Antacids containing magnesium trisilicate, when administered concomitantly with nitrofurantoin, reduce both the rate and extent of absorption. The mechanism for this interaction probably is adsorption of nitrofurantoin onto the surface of magnesium trisilicate.","ncit:positive","ncit:Qualitative","magnesium trisilicate","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","nitrofurantoin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction"
"urn:domeoclient:uuid:E751420E-8BEB-48BD-9D49-60039913B2ED","A potential interaction between oral miconazole and oral hypoglycemic agents leading to severe hypoglycemia has been reported. Whether this interaction also occurs with the intravenous, topical, or vaginal preparations of miconazole is not known. The effect of concomitant administration of fluconazole and glipizide has been demonstrated in a placebo-controlled crossover study in normal volunteers. All subjects received glipizide alone and following treatment with 100 mg of fluconazole as a single daily oral dose for 7 days. The mean percentage increase in the glipizide AUC after fluconazole administration was 56.9% (range: 35 to 81).","ncit:positive","ncit:quantitative","glipizide","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","miconazole","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction"
"urn:domeoclient:uuid:E51934A9-2B74-4D8F-9620-082A01E3B7D0","7.5 Lithium\n\nThe steady-state pharmacokinetics of venlafaxine administered at 150 mg/day were not affected when a single 600 mg oral dose of lithium was administered to 12 healthy male subjects. ODV also was unaffected. Venlafaxine had no effect on the pharmacokinetics of lithium","ncit:negative","ncit:quantitative","ODV","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/metabolite","dikbD2R:object-drug-of-interaction","Lithium","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:E43E2315-081D-4703-B4E6-7A9270E74E0C","Experimental evidence demonstrated that methadone decreased the AUC and peak levels for didanosine and stavudine, with a more significant decrease for didanosine. Methadone disposition was not substantially altered.","ncit:positive","ncit:Qualitative","methadone","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","didanosine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction"
"urn:domeoclient:uuid:E2B32452-94CE-429F-9E26-4DD8ED692BAA","Coadministration of carbamazepine with nefazodone results in insufficient plasma concentrations of nefazodone and its active metabolite to achieve a therapeutic effect. Coadministration of carbamazepine with nefazodone is contraindicated (see CONTRAINDICATIONS).","ncit:positive","ncit:Qualitative","carbamazepine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","nefazodone","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction"
"urn:domeoclient:uuid:E29379BB-3B42-46F1-AAD5-9403BAF6750F","In patients well-stabilized on methadone, concomitant administration of rifampin resulted in a marked reduction in serum methadone levels and a concurrent appearance of withdrawal symptoms.","ncit:positive","ncit:Qualitative","methadone","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","rifampin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:E1CD71BF-2DFA-4223-9875-A845BE0E2E22","In another formal study (n = 8 extensive and n = 7 poor metabolizers of CYP2D6), coadministration of propafenone did not alter the kinetics of mexiletine in the poor CYP2D6 metabolizer group.","ncit:negative","ncit:quantitative","propafenone","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","mexiletine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction"
"urn:domeoclient:uuid:E0C7F5D3-3AB4-4981-99E9-08634670F1AF","ranitidine increased the AUC of risperidone and 9-hydroxyrisperidone combined by 20%","ncit:positive","ncit:quantitative","risperidone","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction","ranitidine","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction"
"urn:domeoclient:uuid:E055844E-921A-44DC-B47A-D5FDBB96AEA9","co-administration of known enzyme inducers (e.g., carbamazepine, phenytoin, rifampin, and phenobarbital) with risperidone may cause a decrease in the combined plasma concentrations of risperidone and 9-hydroxyrisperidone","ncit:positive","ncit:Qualitative","phenytoin","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:precipitant-drug-of-interaction","9-hydroxyrisperidone","http://dbmi-icode-01.dbmi.pitt.edu:2020/vocab/resource/active-ingredient","dikbD2R:object-drug-of-interaction"
